dataset,mecanismo,percentual,estrategia,semente,imp_mae,imp_rmse,imp_acc,LogReg_acc,LogReg_macro_f1,LogReg_weighted_f1,RF_Class_acc,RF_Class_macro_f1,RF_Class_weighted_f1,CatBoost_Class_acc,CatBoost_Class_macro_f1,CatBoost_Class_weighted_f1,Ridge_mae,Ridge_rmse,Ridge_r2,RF_Reg_mae,RF_Reg_rmse,RF_Reg_r2,CatBoost_Reg_mae,CatBoost_Reg_rmse,CatBoost_Reg_r2
communities_crime,MCAR,0.01,constant,42,0.19893442622950822,0.27518945287324803,,,,,,,,,,,0.1965085183186675,0.24665211547395965,0.1531346837523263,0.11123125,0.14472939080401048,0.7084197356526374,,,
communities_crime,MCAR,0.01,constant,123,0.20617486338797814,0.290034857524462,,,,,,,,,,,0.15975831150828362,0.2021680756577267,0.48021125263067654,0.13922968749999998,0.16939330574509134,0.6350829076003514,,,
communities_crime,MCAR,0.01,constant,999,0.18868852459016394,0.26734476625457965,,,,,,,,,,,0.16032203982171075,0.21618438326368275,0.27181905740206735,0.1371265625,0.17156592437383947,0.5413802624776949,,,
communities_crime,MCAR,0.01,knn3,42,0.18682149362477232,0.27286027970453514,,,,,,,,,,,0.15673732573256016,0.19642005917786495,0.4629480073492205,0.1094296875,0.1440421319657898,0.7111823442170786,,,
communities_crime,MCAR,0.01,knn3,123,0.20213114754098357,0.2871605860590766,,,,,,,,,,,0.1665816809059456,0.20929590595704786,0.44291279315974175,0.14169843749999994,0.17264472325776423,0.6209396694381667,,,
communities_crime,MCAR,0.01,knn3,999,0.1928142076502732,0.2716340063284599,,,,,,,,,,,0.14394358302241447,0.1895443457089787,0.44022649409559145,0.13489218749999998,0.1714912256319547,0.5417795359300628,,,
communities_crime,MCAR,0.01,knn5,42,0.19263934426229512,0.2692999830566592,,,,,,,,,,,0.1355996851707449,0.18371118873728787,0.530196906729645,0.11127499999999999,0.14854275583985913,0.6928520570999004,,,
communities_crime,MCAR,0.01,knn5,123,0.20748087431693985,0.2928096604754692,,,,,,,,,,,0.16195111741253154,0.20574675413418556,0.46164629789642664,0.1404125,0.1701975267887286,0.6316096810720704,,,
communities_crime,MCAR,0.01,knn5,999,0.19754644808743171,0.29550514313203813,,,,,,,,,,,0.1376103963727515,0.19009727692306783,0.436955832580433,0.13615468749999998,0.16958109555239345,0.5519303317659938,,,
communities_crime,MCAR,0.01,knn7,42,0.19875097580015613,0.27676864166328696,,,,,,,,,,,0.15527592971208817,0.2007784200358476,0.43885031698381594,0.11053281250000002,0.14503722528630364,0.7071780539760175,,,
communities_crime,MCAR,0.01,knn7,123,0.21049180327868855,0.29279192358454437,,,,,,,,,,,0.14709943414466786,0.18689678414331792,0.5557725652460341,0.13814999999999997,0.16898455365801926,0.6368418986953077,,,
communities_crime,MCAR,0.01,knn7,999,0.1814051522248243,0.26309040408697865,,,,,,,,,,,0.14663209656162174,0.1976305125065399,0.3914466378766557,0.1410296875,0.17359448660959828,0.5304708845736441,,,
communities_crime,MCAR,0.01,iterative,42,0.20533546643349238,0.28429482772935233,,,,,,,,,,,0.15917797388103183,0.2067266529110971,0.4051087195425236,0.11030625,0.1453218281952164,0.7060277321399684,,,
communities_crime,MCAR,0.01,iterative,123,0.18515389817503208,0.2691593324116522,,,,,,,,,,,0.16185032775875657,0.20098110998798047,0.48629688430921136,0.14181249999999998,0.1723150793241845,0.6223858259497219,,,
communities_crime,MCAR,0.01,iterative,999,0.20069302353396057,0.2864976864376029,,,,,,,,,,,0.1467664702479889,0.2002176073156066,0.3754097413545676,0.1400859375,0.17565489291861472,0.519258985321075,,,
communities_crime,MCAR,0.01,gain,42,0.3837431693989071,0.46367768388776176,,,,,,,,,,,0.24066053921568628,0.27331068254039376,-0.039819291828458336,0.24004367647058827,0.27296518841259065,-0.03719206635958949,,,
communities_crime,MCAR,0.01,gain,123,0.3876502732240437,0.4630287554950562,,,,,,,,,,,0.23081556372549017,0.28645443072732196,-0.04354890588850191,0.23078125,0.28632207639650653,-0.042584799252289196,,,
communities_crime,MCAR,0.01,gain,999,0.3852185792349727,0.4612808847598269,,,,,,,,,,,0.22192095588235294,0.259377300715189,-0.04822522132624574,0.22160252450980397,0.25906897014472674,-0.04573458100992678,,,
adult,MCAR,0.05,dropna,42,,,,0.8211753944660416,0.726486387049301,0.8060133769550827,0.8531900297278756,0.794358099437102,0.8487128670122888,0.8689686713926367,0.8162708106259163,0.8648959503000764,,,,,,,,,
adult,MCAR,0.05,dropna,123,,,,0.8222474460839955,0.7202306864015476,0.807098340792805,0.852894438138479,0.787857635918148,0.848254666270362,0.8640181611804767,0.8013607110676682,0.8587249489437844,,,,,,,,,
adult,MCAR,0.05,dropna,999,,,,0.8262146892655368,0.7347970204397608,0.8125266703381976,0.8571751412429378,0.8004672459770954,0.853569297966178,0.8684745762711864,0.8156311245101824,0.8649055799513212,,,,,,,,,
adult,MCAR,0.05,mean,42,18580.988054774774,58947.23170575697,0.45715391419725787,0.8202321724709785,0.7245459583959264,0.8043293426697223,0.852294085129906,0.792376720692626,0.847188962907837,0.8669983416252073,0.811687796882031,0.8618418914114921,,,,,,,,,
adult,MCAR,0.05,mean,123,19156.02036333489,61186.97238659229,0.4603604599734631,0.816694306246545,0.7110594676928454,0.8011262536090826,0.8503040353786623,0.7834754797441364,0.8454897195299661,0.8639027086788281,0.8035980672435266,0.8597035227528664,,,,,,,,,
adult,MCAR,0.05,mean,999,18484.569877098853,60038.31783577415,0.4604710305174701,0.8156992813709232,0.7169779871298505,0.8000465415315019,0.8518518518518519,0.7898497733554695,0.8465766902781723,0.8689883913764511,0.8154419853928087,0.8648449194848598,,,,,,,,,
adult,MCAR,0.05,median,42,18813.040837387587,60161.114772058834,0.4630141530296329,0.8196793808734107,0.7230900401972322,0.803460616630331,0.8509673852957435,0.7900907395223555,0.8456433345670507,0.8668877833056937,0.8124513569893075,0.8621065827180858,,,,,,,,,
adult,MCAR,0.05,median,123,18873.201680672268,59455.215567370244,0.45383679787704556,0.8168048645660586,0.711172864338555,0.8012207650809405,0.8507462686567164,0.7844976686233053,0.8460963170691271,0.8664455500276396,0.8067543411102568,0.862123369791728,,,,,,,,,
adult,MCAR,0.05,median,999,19198.34247383164,60896.10655878085,0.45731977001326846,0.8173576561636263,0.7200295680421717,0.8020640244655616,0.8533996683250414,0.7937930091121446,0.8488890266243739,0.8698728579325594,0.8166879466728572,0.8657573588469872,,,,,,,,,
adult,MCAR,0.05,most_frequent,42,18566.6918767507,57867.091095343625,0.4547766475011057,0.8174682144831399,0.7190175030404987,0.8007532916775065,0.8526257600884467,0.7921124356385283,0.8472316420278494,0.8707573244886678,0.8180559649716945,0.8661778924681913,,,,,,,,,
adult,MCAR,0.05,most_frequent,123,19079.121848739494,60074.26440828915,0.45002211410880144,0.8176893311221669,0.7117153428088483,0.8018241516172008,0.8480928689883914,0.78105369789648,0.843511970584109,0.8656716417910447,0.8051139539857779,0.8611196061547505,,,,,,,,,
adult,MCAR,0.05,most_frequent,999,19055.980908152735,60829.85992718378,0.45687748783724014,0.8181315644002212,0.7204888294437877,0.8025883606127304,0.8473189607517966,0.7834566924739861,0.8418974286117626,0.8695411829740188,0.8161898681456667,0.8654027062645756,,,,,,,,,
adult,MCAR,0.05,constant,42,19672.7601356332,61224.50399871519,0.46207430340557276,0.8133775566611388,0.6970402412889911,0.7893006100363945,0.8532891100055279,0.794221447427869,0.8484013401554162,0.869983416252073,0.8154438292641488,0.8647479708466834,,,,,,,,,
adult,MCAR,0.05,constant,123,20328.507297655906,65226.671843954005,0.45289694825298543,0.8070757324488668,0.6765373428116099,0.7824719948962825,0.8537313432835821,0.7879423747205438,0.8488343875052693,0.8664455500276396,0.807165321257002,0.8622847044588929,,,,,,,,,
adult,MCAR,0.05,constant,999,18572.881099808343,57855.771534792555,0.4584807607253428,0.8113875069098949,0.6904908365789724,0.7866221886287684,0.8525152017689331,0.7910042537612905,0.8473506387815378,0.8690989496959646,0.8156904730041189,0.86499651176564,,,,,,,,,
adult,MCAR,0.05,knn3,42,19045.324217406258,62102.06243744881,0.45544007076514814,0.8168048645660586,0.7186757796485677,0.8003275547249898,0.8509673852957435,0.7909996914532551,0.8460164920992532,0.8693200663349917,0.8151943786624258,0.8643442625652972,,,,,,,,,
adult,MCAR,0.05,knn3,123,19294.79694333874,61160.4945576076,0.4570986289252543,0.815257048092869,0.7087325626492006,0.7995412784853662,0.8519624101713654,0.7862914394381024,0.8473651802696153,0.8667772249861803,0.8063018022908449,0.8620985763368182,,,,,,,,,
adult,MCAR,0.05,knn3,999,19222.85940341049,62073.5234825319,0.456656346749226,0.8162520729684909,0.7184473449286776,0.8009144716476724,0.8514096185737977,0.7896519780931082,0.8462936010191843,0.8704256495301271,0.81768064694774,0.8664142104848069,,,,,,,,,
adult,MCAR,0.05,knn5,42,18987.94148606811,61631.01613608956,0.45577178239716937,0.817910447761194,0.719245390506444,0.8010369196928229,0.852294085129906,0.7901908931389839,0.8462869484935153,0.868767274737424,0.8140028990934915,0.8636010347367841,,,,,,,,,
adult,MCAR,0.05,knn5,123,18913.226065162908,60516.64751635264,0.460968597965502,0.8164731896075179,0.7089893333883257,0.8001658335793559,0.8529574350469873,0.7872378093349682,0.8481987432309589,0.8667772249861803,0.8078142295469604,0.8626933608310087,,,,,,,,,
adult,MCAR,0.05,knn5,999,18376.34094058676,57488.86145149836,0.4560482087571871,0.8172470978441128,0.7200279009889403,0.8020166983367828,0.8462133775566612,0.7825540367242486,0.8410233332182605,0.8692095080154781,0.8153813114329996,0.864922208983827,,,,,,,,,
adult,MCAR,0.05,knn7,42,19094.199174406604,61440.73233930148,0.46019460415745245,0.8164731896075179,0.717542703731122,0.7996921544541895,0.852072968490879,0.7912975377054758,0.8466441449255366,0.8684355997788834,0.8141321875863845,0.8635039746994255,,,,,,,,,
adult,MCAR,0.05,knn7,123,19595.941776710682,62345.529227005965,0.45234409553295,0.8174682144831399,0.7119757270521199,0.8018389840654275,0.8536207849640686,0.7885732174592954,0.8490310223775248,0.8665561083471531,0.807017228779132,0.862277936467365,,,,,,,,,
adult,MCAR,0.05,knn7,999,18455.438238453276,59954.5792070197,0.45792790800530736,0.8137092316196793,0.7152892121132055,0.7984780025760864,0.8499723604201216,0.7884407127197115,0.8451411547888676,0.8681039248203427,0.8140711914638628,0.8638819249415858,,,,,,,,,
adult,MCAR,0.05,iterative,42,18747.699675101365,59992.75996433004,0.4549977885891199,0.817910447761194,0.7189043312419224,0.8008868550735472,0.8532891100055279,0.791994825308677,0.8474842541228323,0.8668877833056937,0.8110496347228191,0.8615276844382712,,,,,,,,,
adult,MCAR,0.05,iterative,123,18423.096086258003,59459.08355282195,0.456656346749226,0.816694306246545,0.7108156041224339,0.8010243357147472,0.8551686014372581,0.7900635669436584,0.8503345170813704,0.8667772249861803,0.8080176271373452,0.8627730237738594,,,,,,,,,
adult,MCAR,0.05,iterative,999,18987.403619285185,60450.87181284219,0.45433436532507737,0.8165837479270315,0.7186745400360774,0.8011524053790008,0.8512990602542841,0.7892450710031559,0.8460773207349859,0.8674405749032614,0.8128212504217149,0.8630696874959171,,,,,,,,,
adult,MCAR,0.05,gain,42,17692.61816744726,56437.09934253265,0.45610349402919065,0.7457158651188502,0.42716909436352124,0.637093541510658,0.7812050856826976,0.6276961862957633,0.745180183846542,0.8091763405196241,0.7066667423251485,0.7918837170725666,,,,,,,,,
adult,MCAR,0.05,gain,123,19183.52366527141,61348.69013428234,0.457375055285272,0.8134881149806523,0.7031791597346,0.7964636461895043,0.8487562189054726,0.7813919836589732,0.8439531127078533,0.863681592039801,0.8013005269921549,0.8586965227137756,,,,,,,,,
adult,MCAR,0.05,gain,999,19379.008422369097,61870.63308135285,0.45074082264484744,0.8153676064123825,0.7170920974915111,0.7999561778890569,0.8488667772249862,0.7843247611462204,0.8429578173859238,0.8662244333886125,0.8096526819084817,0.8612223478795196,,,,,,,,,
bank_marketing,MCAR,0.05,dropna,42,,,,0.8303198887343533,0.7249667644919358,0.8184824590441939,0.8581363004172462,0.7774074883449884,0.8510515547850389,0.8567454798331016,0.7867126321579876,0.8538557749533031,,,,,,,,,
bank_marketing,MCAR,0.05,dropna,123,,,,0.7982456140350878,0.7081766917293233,0.7897127687640153,0.8230994152046783,0.7526708523717169,0.8190473609046999,0.8391812865497076,0.7794324577861164,0.8371672810857664,,,,,,,,,
bank_marketing,MCAR,0.05,dropna,999,,,,0.8328358208955224,0.7444698703279939,0.8234161002766488,0.8432835820895522,0.7683866740853167,0.8375827675695449,0.8582089552238806,0.7883096366508688,0.8522175850604796,,,,,,,,,
bank_marketing,MCAR,0.05,mean,42,351.03324385176154,1603.357802744435,0.5340136054421769,0.8336520076481836,0.7314231897041916,0.8217182716691844,0.8559592096876991,0.7792254205123352,0.8501523283446987,0.858508604206501,0.789809263121307,0.8552919126506725,,,,,,,,,
bank_marketing,MCAR,0.05,mean,123,364.6644896902883,1555.4896084012653,0.5294784580498866,0.8138942001274697,0.7014139802605853,0.8010459922506707,0.8425748884639898,0.7555959171703985,0.8348620095992803,0.8483110261312938,0.776109792071372,0.8452317366876607,,,,,,,,,
bank_marketing,MCAR,0.05,mean,999,311.5370161905444,1254.9613292180934,0.5311791383219955,0.8221797323135756,0.7265042544032558,0.8094986075474448,0.8432122370936902,0.7685840707964602,0.8360090695274032,0.8413001912045889,0.773144903409147,0.8369414227990665,,,,,,,,,
bank_marketing,MCAR,0.05,median,42,306.1399416909621,1116.2832406354648,0.5351473922902494,0.8317399617590823,0.730720823798627,0.8205973721401351,0.8476736775015934,0.7640683148725467,0.8406021318402499,0.8540471637985978,0.7819983169079159,0.8502929555903251,,,,,,,,,
bank_marketing,MCAR,0.05,median,123,392.417638483965,2276.408307575518,0.5374149659863946,0.8138942001274697,0.6983725278487346,0.7998555211069848,0.8463989802421925,0.7637545710078303,0.8397197445820876,0.8578712555768006,0.7881733495342244,0.8542314760390216,,,,,,,,,
bank_marketing,MCAR,0.05,median,999,362.43950437317784,1976.3196010392385,0.5351473922902494,0.8298279158699808,0.7406629230246367,0.8186822917643128,0.8444869343530912,0.7689795504576526,0.8367425872868923,0.8425748884639898,0.771278074345559,0.8367962654018796,,,,,,,,,
bank_marketing,MCAR,0.05,most_frequent,42,388.95590379008746,2201.657510626076,0.5189909297052154,0.8323773103887827,0.7314050420583773,0.8211465071545276,0.8502230720203952,0.7669188712176429,0.8428518047851836,0.8502230720203952,0.7757951287438167,0.8461888140330585,,,,,,,,,
bank_marketing,MCAR,0.05,most_frequent,123,377.533527696793,1528.6945248928307,0.532312925170068,0.811344805608668,0.6942406446685803,0.7971138159166696,0.8476736775015934,0.7673286893093343,0.8416608746976173,0.8521351179094965,0.7774304791253943,0.8475328519337983,,,,,,,,,
bank_marketing,MCAR,0.05,most_frequent,999,363.1162536443149,1524.9787011608291,0.5371315192743764,0.8279158699808795,0.7398156974116075,0.8174943818784902,0.8432122370936902,0.7680879546623469,0.8358091723076229,0.8546845124282982,0.7933064314834846,0.8510951509695374,,,,,,,,,
bank_marketing,MCAR,0.05,constant,42,379.36661807580174,1503.4948829223733,0.5359977324263039,0.8260038240917782,0.7211923060149696,0.814345994118578,0.8559592096876991,0.7787151030433741,0.8499596674240624,0.8674314850223072,0.8022061140876142,0.8641014438869067,,,,,,,,,
bank_marketing,MCAR,0.05,constant,123,366.1297376093294,1542.9987786934773,0.5374149659863946,0.8138942001274697,0.7014139802605853,0.8010459922506707,0.8463989802421925,0.7637545710078303,0.8397197445820876,0.8553218610579987,0.7848421820791527,0.8517900285924664,,,,,,,,,
bank_marketing,MCAR,0.05,constant,999,326.5470116618076,1268.088457053583,0.5376984126984127,0.8272785213511791,0.7318481520371579,0.8139223478681269,0.8432122370936902,0.7634731346210413,0.8339341417456102,0.8444869343530912,0.7761287244045865,0.8395985733187113,,,,,,,,,
bank_marketing,MCAR,0.05,knn3,42,339.6445578231293,1381.6705788118923,0.5215419501133787,0.82855321861058,0.7266438989194928,0.8175963710863818,0.8527724665391969,0.7730303388961218,0.8463416497937877,0.8521351179094965,0.7798640508962481,0.8485979355417737,,,,,,,,,
bank_marketing,MCAR,0.05,knn3,123,366.19497084548107,1582.0672653967779,0.5252267573696145,0.8177182919056724,0.7082808924485126,0.8054193958168344,0.8534098151688974,0.7778627251104315,0.8482907773725861,0.8565965583173997,0.7843854841241388,0.8522225395061338,,,,,,,,,
bank_marketing,MCAR,0.05,knn3,999,379.79543245869775,1727.6297941223863,0.546485260770975,0.8234544295729764,0.728464797382444,0.8108642089270328,0.8387507966857871,0.7580894922071393,0.8297587528090283,0.8457616316124921,0.7765998757378068,0.8403744616245441,,,,,,,,,
bank_marketing,MCAR,0.05,knn5,42,353.5999271137026,1574.6678534451223,0.5286281179138322,0.8330146590184832,0.7307358751585147,0.8211685123873389,0.8444869343530912,0.7627324111259854,0.838628304024113,0.8432122370936902,0.7660706926228515,0.8392738230585532,,,,,,,,,
bank_marketing,MCAR,0.05,knn5,123,353.9943877551021,1392.9164504746561,0.5255102040816326,0.8126195028680688,0.697080378250591,0.7987881938323337,0.8413001912045889,0.7553443912776379,0.8341834206730027,0.8476736775015934,0.7739581481001481,0.8441359902646937,,,,,,,,,
bank_marketing,MCAR,0.05,knn5,999,336.48214285714283,1277.9858814298814,0.5408163265306123,0.8240917782026769,0.7310005019157279,0.8121906182873356,0.8476736775015934,0.7739581481001481,0.8401869440467592,0.8476736775015934,0.7791422858438587,0.8422633044759827,,,,,,,,,
bank_marketing,MCAR,0.05,knn7,42,327.51884631403584,1225.6164583692262,0.5291950113378685,0.8368387507966858,0.7375664473099619,0.8255227369277327,0.8451242829827916,0.7639741209550064,0.8393908476221329,0.851497769279796,0.7767191902263304,0.8471329403262349,,,,,,,,,
bank_marketing,MCAR,0.05,knn7,123,330.24156601416075,1367.1461061879602,0.5291950113378685,0.8196303377947738,0.7095214263985792,0.8067501028177863,0.8508604206500956,0.7729742765273312,0.8452668564367088,0.8489483747609943,0.7748748154242653,0.8450800888845207,,,,,,,,,
bank_marketing,MCAR,0.05,knn7,999,364.5726259891712,1385.7643050377424,0.5371315192743764,0.8221797323135756,0.7290073240594517,0.8105331812818101,0.8451242829827916,0.7696768733270225,0.837310687105301,0.8444869343530912,0.7738220711885395,0.8386854860659215,,,,,,,,,
bank_marketing,MCAR,0.05,iterative,42,337.78974944536554,1379.3421588154988,0.5306122448979592,0.8317399617590823,0.7333748725501303,0.8216247689548039,0.858508604206501,0.7841253904506917,0.8531782110383324,0.8604206500956023,0.790135204547495,0.8563180855426842,,,,,,,,,
bank_marketing,MCAR,0.05,iterative,123,409.78363067915035,2569.9676159615983,0.5249433106575964,0.8126195028680688,0.6978486538038295,0.7990891235574966,0.8489483747609943,0.7671350230232938,0.8421745811224965,0.8489483747609943,0.7743825375859217,0.8448976807237675,,,,,,,,,
bank_marketing,MCAR,0.05,iterative,999,359.8359159691429,1467.895943904823,0.5314625850340136,0.8266411727214786,0.7355049828945411,0.8151625646651,0.8457616316124921,0.7713676345909284,0.8382806710181449,0.8451242829827916,0.7754459224270195,0.8396233597810201,,,,,,,,,
